cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0128,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0005,1,1.0,true,0,0.005,0,0.01,0.5
0129,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0005,1,1.5,true,0,0.005,0,0.01,0.5
0130,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0006,1,0.0,true,0,0.005,0,0.01,0.5
0131,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0006,1,0.5,true,0,0.005,0,0.01,0.5
0132,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0006,1,1.0,true,0,0.005,0,0.01,0.5
0133,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0006,1,1.5,true,0,0.005,0,0.01,0.5
0134,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0007,1,0.0,true,0,0.005,0,0.01,0.5
0135,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0007,1,0.5,true,0,0.005,0,0.01,0.5
0136,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0007,1,1.0,true,0,0.005,0,0.01,0.5
0137,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0007,1,1.5,true,0,0.005,0,0.01,0.5
0138,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0008,1,0.0,true,0,0.005,0,0.01,0.5
0139,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0008,1,0.5,true,0,0.005,0,0.01,0.5
0140,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0008,1,1.0,true,0,0.005,0,0.01,0.5
0141,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0008,1,1.5,true,0,0.005,0,0.01,0.5
0142,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0009,1,0.0,true,0,0.005,0,0.01,0.5
0143,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0009,1,0.5,true,0,0.005,0,0.01,0.5
0144,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0009,1,1.0,true,0,0.005,0,0.01,0.5
0145,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0009,1,1.5,true,0,0.005,0,0.01,0.5
0146,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0010,1,0.0,true,0,0.005,0,0.01,0.5
0147,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0010,1,0.5,true,0,0.005,0,0.01,0.5
0148,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0010,1,1.0,true,0,0.005,0,0.01,0.5
0149,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0010,1,1.5,true,0,0.005,0,0.01,0.5
0150,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0020,1,0.0,true,0,0.005,0,0.01,0.5
0151,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0020,1,0.5,true,0,0.005,0,0.01,0.5
0152,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0020,1,1.0,true,0,0.005,0,0.01,0.5
0153,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0020,1,1.5,true,0,0.005,0,0.01,0.5
0154,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0030,1,0.0,true,0,0.005,0,0.01,0.5
0155,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0030,1,0.5,true,0,0.005,0,0.01,0.5
0156,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0030,1,1.0,true,0,0.005,0,0.01,0.5
0157,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0030,1,1.5,true,0,0.005,0,0.01,0.5
0158,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0040,1,0.0,true,0,0.005,0,0.01,0.5
0159,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0040,1,0.5,true,0,0.005,0,0.01,0.5
0160,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0040,1,1.0,true,0,0.005,0,0.01,0.5
0161,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0040,1,1.5,true,0,0.005,0,0.01,0.5
0162,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0050,1,0.0,true,0,0.005,0,0.01,0.5
0163,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0050,1,0.5,true,0,0.005,0,0.01,0.5
0164,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0050,1,1.0,true,0,0.005,0,0.01,0.5
0165,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0.0050,1,1.5,true,0,0.005,0,0.01,0.5
0166,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0001,0,0.01,0.5
0167,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0001,0,0.01,0.5
0168,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0001,0,0.01,0.5
0169,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0001,0,0.01,0.5
0170,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0001,0,0.01,0.5
0171,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0001,0,0.01,0.5
0172,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.0001,0,0.01,0.5
0173,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.0001,0,0.01,0.5
0174,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.0001,0,0.01,0.5
0175,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.0001,0,0.01,0.5
0176,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0010,0,0.01,0.5
0177,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0010,0,0.01,0.5
0178,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0010,0,0.01,0.5
0179,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0010,0,0.01,0.5
0180,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0010,0,0.01,0.5
0181,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0010,0,0.01,0.5
0182,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.0010,0,0.01,0.5
0183,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.0010,0,0.01,0.5
0184,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.0010,0,0.01,0.5
0185,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.0010,0,0.01,0.5
0186,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0050,0,0.01,0.5
0187,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0050,0,0.01,0.5
0188,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0050,0,0.01,0.5
0189,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0050,0,0.01,0.5
0190,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0050,0,0.01,0.5
0191,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0050,0,0.01,0.5
0192,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.0050,0,0.01,0.5
0193,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.0050,0,0.01,0.5
0194,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.0050,0,0.01,0.5
0195,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.0050,0,0.01,0.5
0196,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0100,0,0.01,0.5
0197,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0100,0,0.01,0.5
0198,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0100,0,0.01,0.5
0199,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0100,0,0.01,0.5
0200,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0100,0,0.01,0.5
0201,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0100,0,0.01,0.5
0202,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.0100,0,0.01,0.5
0203,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.0100,0,0.01,0.5
0204,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.0100,0,0.01,0.5
0205,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.0100,0,0.01,0.5
0206,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.1000,0,0.01,0.5
0207,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.1000,0,0.01,0.5
0208,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.1000,0,0.01,0.5
0209,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.1000,0,0.01,0.5
0210,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.1000,0,0.01,0.5
0211,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.1000,0,0.01,0.5
0212,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.1000,0,0.01,0.5
0213,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.1000,0,0.01,0.5
0214,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.1000,0,0.01,0.5
0215,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.1000,0,0.01,0.5
0216,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0001,0,0.01,0.5
0217,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0001,0,0.01,0.5
0218,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0001,0,0.01,0.5
0219,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0001,0,0.01,0.5
0220,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0001,0,0.01,0.5
0221,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0001,0,0.01,0.5
0222,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.0001,0,0.01,0.5
0223,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.0001,0,0.01,0.5
0224,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.0001,0,0.01,0.5
0225,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.0001,0,0.01,0.5
0226,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0010,0,0.01,0.5
0227,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0010,0,0.01,0.5
0228,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0010,0,0.01,0.5
0229,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0010,0,0.01,0.5
0230,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0010,0,0.01,0.5
0231,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0010,0,0.01,0.5
0232,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.0010,0,0.01,0.5
0233,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.0010,0,0.01,0.5
0234,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.0010,0,0.01,0.5
0235,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.0010,0,0.01,0.5
0236,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0050,0,0.01,0.5
0237,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0050,0,0.01,0.5
0238,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0050,0,0.01,0.5
0239,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0050,0,0.01,0.5
0240,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0050,0,0.01,0.5
0241,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0050,0,0.01,0.5
0242,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0020,0.0050,0,0.01,0.5
0243,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0030,0.0050,0,0.01,0.5
0244,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0040,0.0050,0,0.01,0.5
0245,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0050,0.0050,0,0.01,0.5
0246,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0005,0.0100,0,0.01,0.5
0247,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0006,0.0100,0,0.01,0.5
0248,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0007,0.0100,0,0.01,0.5
0249,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0008,0.0100,0,0.01,0.5
0250,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0009,0.0100,0,0.01,0.5
0251,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0,0,1,1,true,0.0010,0.0100,0,0.01,0.5
