cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0518,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0000,0.005,0.0010,0.1,0.5
0519,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00001,0.005,0.0000,0.1,0.5
0520,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00001,0.005,0.0010,0.1,0.5
0521,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00005,0.005,0.0000,0.1,0.5
0522,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00005,0.005,0.0010,0.1,0.5
0523,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0001,0.005,0.0000,0.1,0.5
0524,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0001,0.005,0.0010,0.1,0.5
0525,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0526,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.005,0.0010,0.1,0.5
0527,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0528,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.0000,0.005,0.0010,0.1,0.5
0529,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.00001,0.005,0.0000,0.1,0.5
0530,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.00001,0.005,0.0010,0.1,0.5
0531,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.00005,0.005,0.0000,0.1,0.5
0532,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.00005,0.005,0.0010,0.1,0.5
0533,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.0001,0.005,0.0000,0.1,0.5
0534,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.0001,0.005,0.0010,0.1,0.5
0535,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0536,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0008,1,1,true,0.0005,0.005,0.0010,0.1,0.5
0537,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0538,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0000,0.005,0.0010,0.1,0.5
0539,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00001,0.005,0.0000,0.1,0.5
0540,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00001,0.005,0.0010,0.1,0.5
0541,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00005,0.005,0.0000,0.1,0.5
0542,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00005,0.005,0.0010,0.1,0.5
0543,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0001,0.005,0.0000,0.1,0.5
0544,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0001,0.005,0.0010,0.1,0.5
0545,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0546,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0005,0.005,0.0010,0.1,0.5
0547,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0548,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.0000,0.005,0.0010,0.1,0.5
0549,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.00001,0.005,0.0000,0.1,0.5
0550,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.00001,0.005,0.0010,0.1,0.5
0551,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.00005,0.005,0.0000,0.1,0.5
0552,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.00005,0.005,0.0010,0.1,0.5
0553,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.0001,0.005,0.0000,0.1,0.5
0554,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.0001,0.005,0.0010,0.1,0.5
0555,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0556,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0.0008,1,1,true,0.0005,0.005,0.0010,0.1,0.5
0557,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0558,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0000,0.005,0.0010,0.1,0.5
0559,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00001,0.005,0.0000,0.1,0.5
0560,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00001,0.005,0.0010,0.1,0.5
0561,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00005,0.005,0.0000,0.1,0.5
0562,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00005,0.005,0.0010,0.1,0.5
0563,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0001,0.005,0.0000,0.1,0.5
0564,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0001,0.005,0.0010,0.1,0.5
0565,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0566,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0005,0.005,0.0010,0.1,0.5
0567,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0568,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0000,0.005,0.0010,0.1,0.5
0569,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.00001,0.005,0.0000,0.1,0.5
0570,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.00001,0.005,0.0010,0.1,0.5
0571,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.00005,0.005,0.0000,0.1,0.5
0572,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.00005,0.005,0.0010,0.1,0.5
0573,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0001,0.005,0.0000,0.1,0.5
0574,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0001,0.005,0.0010,0.1,0.5
0575,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0576,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0005,0.005,0.0010,0.1,0.5
